timestamp,value
2014-02-27 16:50:00,256.227
2014-02-27 16:50:00,130.684
2014-02-27 16:50:00,173.786
2014-02-27 16:50:00,77.857
2014-02-27 16:50:00,92.056
2014-02-27 16:50:00,34.938
2014-02-27 16:50:00,67.102
2014-02-27 16:50:00,108.533
2014-02-27 16:50:00,100.952
2014-02-27 16:50:00,90.774
2014-02-27 16:50:00,93.37
2014-02-27 16:50:00,163.806
2014-02-27 16:50:00,64.09
2014-02-27 16:50:00,103.811
2014-02-27 16:50:00,93.674
2014-02-27 16:50:00,225.378
2014-02-27 16:50:00,94.562
2014-02-27 16:50:00,137.728
2014-02-27 16:50:00,118.516
2014-02-27 16:50:00,111.079
2014-02-27 16:50:00,25.151
2014-02-27 16:50:00,79.068
2014-02-27 16:50:00,101.06
2014-02-27 16:50:00,151.203
2014-02-27 16:50:00,96.994
2014-02-27 16:50:00,24.529
2014-02-27 16:50:00,12.17
2014-02-27 16:50:00,27.473
2014-02-27 16:50:00,30.101
2014-02-27 16:50:00,19.219
2014-02-27 16:50:00,32.425
2014-02-27 16:50:00,14.794
2014-02-27 16:50:00,18.272
2014-02-27 16:50:00,134.666
2014-02-27 16:50:00,203.294
2014-02-27 16:50:00,159.041
2014-02-27 16:50:00,184.421
2014-02-27 16:50:00,140.784
2014-02-27 16:50:00,75.874
2014-02-27 16:50:00,34.513
2014-02-27 16:50:00,75.248
2014-02-27 16:50:00,165.374
2014-02-27 16:50:00,236.65
2014-02-27 16:50:00,239.249
2014-02-27 16:50:00,46.433
2014-02-27 16:50:00,72.368
2014-02-27 16:50:00,67.838
2014-02-27 16:50:00,107.366
2014-02-27 16:50:00,1146.172
2014-02-27 16:50:00,107.3
2014-02-27 16:50:00,117.401
2014-02-27 16:50:00,161.091
2014-02-27 16:50:00,203.566
2014-02-27 16:50:00,893.907
2014-02-27 16:50:00,293.599
2014-02-27 16:50:00,91.403
2014-02-27 16:50:00,84.848
2014-02-27 16:50:00,120.386
2014-02-27 16:50:00,94.795
2014-02-27 16:50:00,29.333
2014-02-27 16:50:00,154.018
2014-02-27 16:50:00,49.835
2014-02-27 16:50:00,82.099
2014-02-27 16:50:00,160.476
2014-02-27 16:50:00,239.11
2014-02-27 16:50:00,33.466
2014-02-27 16:50:00,86.945
2014-02-27 16:50:00,120.82
2014-02-27 16:50:00,67.7
2014-02-27 16:50:00,62.386
2014-02-27 16:50:00,55.351
2014-02-27 16:50:00,41.092
2014-02-27 16:50:00,34.373
2014-02-27 16:50:00,249.849
2014-02-27 16:50:00,286.731
